Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[6726861.103776753, 70.99723687829994, 0.09299932484497603, 45.23642096124658, -0.16173757899048985, -0.0028193921758999656, 5.47716784204043]","[6722620.726120365, 70.99723687829994, 0.09299932473956415, 45.28093211468947, -0.16007852314410237, -0.0027663559061919026, 5.475499000269385]",27.61719,25.0,1800.0,4000.0,0.11379453815075763
"[5804191.873087963, 70.99723687829994, 0.0926193110413621, 41.376957970906126, -0.06385395736411423, -0.01576344271832996, 5.595475768040569]","[5800141.961086472, 70.99723687829994, 0.09261931093539078, 41.40986575221404, -0.06219623678710175, -0.01550407267150297, 5.594055347136342]",27.63672,25.0,1800.0,4000.0,0.1138750433997829
"[1378244.782448329, 42.51426712343621, 0.4797328923120205, 9.543073131074406, 0.9258484299880471, -0.028982848004550008, 2.5349619143303643]","[1378278.2869109113, 42.51426712343621, 0.48828228957424025, 9.536780096340273, 0.9309923901485693, -0.028571960851246178, 2.5347005036991135]",27.65625,25.0,1800.0,4000.0,0.11395554869597622
"[3993416.069719333, 22.270529046352106, 0.07803356588131728, 59.07042476539503, 0.38363781422387455, -0.01959094498453999, 4.81853792488443]","[3995229.3854489215, 22.270529046352106, 0.07315255599609681, 59.12137453023833, 0.3730102460485545, -0.020115855010944202, 4.818701970433773]",27.67578,25.0,1800.0,4000.0,0.11403605403933763
"[5525589.593218217, 20.829643042330236, 0.07803356588131728, 52.31094436067284, 0.29584729453936937, -0.005533441232570006, 4.966223698335367]","[5530863.5779375145, 20.829643042330236, 0.07803356613903346, 52.339576101732085, 0.28625605244956204, -0.0074218452479293965, 4.966845851012211]",27.69531,25.0,1800.0,4000.0,0.1141165594298671
"[2249951.8495369693, 70.99723687829994, 0.07739598525195615, 30.597523455317344, 0.06719641779514421, -0.005462302691039998, 3.2780912643035585]","[2247499.6305719055, 70.99723687829994, 0.07739598479947814, 30.45853817232031, 0.0669082925141159, -0.006174379607020198, 3.2763683340183336]",27.71484,25.0,1800.0,4000.0,0.11419706486756473
"[1971551.2207666584, 70.99723687829994, 0.06775827684745862, 43.042544847942295, 0.39659416933212993, -0.02578992298801, 2.993864336044846]","[1968165.9832004618, 70.99723687829994, 0.0677582763824087, 42.876979600311714, 0.39397096262404724, -0.02408211700809789, 2.991442901778391]",27.73438,25.0,1800.0,4000.0,0.11427761157388903
"[2355354.264712903, 42.51426712343621, 0.10251541134304193, 26.061787891345354, -0.19631373837037785, -0.024726795312820002, 3.36410580270396]","[2357070.304236249, 42.51426712343621, 0.10251541145553712, 26.0335266740391, -0.18518767692949756, -0.023670042891932433, 3.3649410893202165]",27.75391,25.0,1800.0,4000.0,0.11435811710594714
"[4853167.127611564, 28.46049556315417, 0.07834435822297095, 40.367893806714555, 0.08692220950458628, -0.00899740476294003, 4.926511253723115]","[4851153.139439462, 28.46049556315417, 0.07834435815059992, 40.32589849091143, 0.09006600852267317, -0.009300430570391448, 4.925525604007095]",27.77344,25.0,1800.0,4000.0,0.11443862268517346
"[6405308.679576935, 70.99723687829994, 0.09299932484497603, 44.66393214332248, -0.0397732172155361, 0.004675552162170016, 5.253728954896095]","[6401564.08277315, 70.99723687829994, 0.09299932482789275, 44.67837049385653, -0.04524890834138996, 0.004554458997603757, 5.251310490153082]",27.79297,25.0,1800.0,4000.0,0.11451912831156802
"[2941338.707361921, 70.99723687829994, 0.04648908522708091, 73.93737451204099, -0.5535480179191036, -0.015260175182089995, 3.69380977598741]","[2942625.1005895566, 70.99723687829994, 0.046489085160134135, 73.88994541051234, -0.5650542231663878, -0.015574158876454686, 3.693761981692452]",27.8125,25.0,1800.0,4000.0,0.11459963398513086
"[1528530.7102691764, 21.299270527843998, 0.20603933869376012, 13.314723844962579, -0.5592790466933315, -0.03986848969833, 2.6818187259505097]","[1529960.4324141392, 21.299270527843998, 0.20603933873194624, 13.304002493757356, -0.5609999241111205, -0.03847902485943108, 2.6845521504198984]",27.83203,25.0,1800.0,4000.0,0.11468013970586198
"[5696163.862305549, 21.299270527843998, 0.07834435822297095, 43.436844772246324, 0.7007529829158894, -0.040861253070979944, 5.237402115034211]","[5697019.618349526, 21.299270527843998, 0.07834435838631416, 43.40231080251528, 0.703512158740773, -0.039124189982484465, 5.237488030715329]",27.85156,25.0,1800.0,4000.0,0.11476064547376143
"[6250889.335687285, 72.5979486027315, 0.0833677015428693, 46.08956907262465, 0.49788361680510834, -0.006203761499549983, 5.222779308850554]","[6252928.625123693, 72.5979486027315, 0.08336770170342489, 46.046699242668566, 0.502342458682768, -0.005567913266177536, 5.222841239555908]",27.87109,25.0,1800.0,4000.0,0.11484115128882923
"[2010478.7840865226, 36.370927965583945, 0.19454313872403214, 27.319941081383757, -1.0159971270742767, 0.006708892737379982, 3.116457022854062]","[2011010.6259581828, 36.370927965583945, 0.1945431385678062, 27.234734092506674, -1.014828517975236, 0.006542267978841476, 3.117127351238992]",27.89062,25.0,1800.0,4000.0,0.11492165715106539
"[1875142.7215931504, 66.4037705655217, 0.07639450072098118, 37.34310583462802, -0.5211747547658468, -0.025681017434330003, 3.1474213250880756]","[1872962.7960695366, 66.4037705655217, 0.07639450031371088, 37.17993188095709, -0.5182155926513131, -0.02777528633400272, 3.1460126577501404]",27.91016,25.0,1800.0,4000.0,0.11500220428214585
"[3553378.443652347, 24.34793550567121, 0.06812714569172043, 61.90871546618513, -0.5829828642268253, -0.023791636540299962, 4.013893556486632]","[3553521.6196898352, 24.34793550567121, 0.06812714567819061, 61.8190416737735, -0.5753319020534333, -0.02483133383745477, 4.013346435262868]",27.92969,25.0,1800.0,4000.0,0.115082710238743
"[3825051.603585249, 23.811088024719595, 0.08278819623655909, 55.037745791383465, -0.6020563764543642, -0.006181217123289974, 4.132583718192416]","[3824513.395389456, 23.811088024719595, 0.08278819622362035, 55.033597997168926, -0.60254585345935, -0.0035982640055943625, 4.132645386312554]",27.94922,25.0,1800.0,4000.0,0.11516321624250862
"[3456562.8229036047, 72.5979486027315, 0.09787621592472329, 36.51649936229894, -0.572253990626944, -0.0003867454620599724, 4.027634617481213]","[3454502.716971877, 72.5979486027315, 0.09787621597728571, 36.60417880929361, -0.5819422803002439, 0.000949982832898657, 4.026905159810239]",27.96875,25.0,1800.0,4000.0,0.11524372229344274
"[3148762.545502461, 27.832970270664603, 0.10726507272105994, 27.778155253362034, -0.09343818809188376, -0.021760850344119963, 4.055011933459445]","[3145302.6069562593, 27.832970270664603, 0.10726507277220762, 27.844282657580656, -0.09675545889965632, -0.021086330373709217, 4.052998335556191]",27.98828,25.0,1800.0,4000.0,0.11532422839154532
"[1976283.5376561412, 27.832970270664603, 0.16435714413428965, 16.50058076258588, 0.01214136642154465, -0.020248627476509996, 3.0500972706354736]","[1974380.5206172557, 27.832970270664603, 0.16803222089206477, 16.485899251390446, 0.014064000255063608, -0.01915621632932009, 3.048998762489964]",28.00781,25.0,1800.0,4000.0,0.1154047345368165
"[6384497.545397989, 70.99723687829994, 0.0833677015428693, 46.72800636848616, -0.05807875324747487, -0.019212762767959992, 5.4386890307019895]","[6386934.740592914, 70.99723687829994, 0.08336770164079874, 46.71918149997757, -0.059942966508706216, -0.01893426770082616, 5.439723536997844]",28.02734,25.0,1800.0,4000.0,0.11548524072925621
"[6229354.538546922, 70.99723687829994, 0.0882466843195561, 43.688594845265115, -0.009217386513938244, -0.0032397064055499883, 5.5306401986977765]","[6230475.722101421, 70.99723687829994, 0.08824668441599806, 43.70280943988731, -0.01007820663607241, -0.003686356539640457, 5.531015946563306]",28.04688,25.0,1800.0,4000.0,0.1155657881907095
"[1563878.2260376755, 42.51426712343621, 0.25735251947434845, 9.960197801986032, 0.7322826341709336, -0.0008092056139499988, 2.794586140681622]","[1561118.9798976216, 42.51426712343621, 0.2541802579604457, 9.97513247248699, 0.741550838296982, -0.0006933197639337508, 2.7931129669473727]",28.06641,25.0,1800.0,4000.0,0.11564629447751062
"[1769369.8177647814, 22.270529046352106, 0.1396057010552224, 21.554530076284617, -0.34919998796372265, -0.028596508844909992, 2.8840748736114996]","[1764968.2502219793, 22.270529046352106, 0.13960570109688886, 21.59871383946635, -0.3501267770131227, -0.02854891464288835, 2.8819470373214022]",28.08594,25.0,1800.0,4000.0,0.11572680081148036
"[5711272.374025143, 21.299270527843998, 0.0731525557345517, 51.70887041593339, 0.3557360197332956, -0.012685361119850004, 4.994561405578679]","[5715697.687966512, 21.299270527843998, 0.07315255619769315, 51.75828515879661, 0.35097331801277826, -0.013795067755334187, 4.99677266760791]",28.10547,25.0,1800.0,4000.0,0.11580730719261882
"[4712188.246956668, 35.56898559746622, 0.07264040966973552, 48.52552348211031, 0.43355983901588296, -0.002150218026480025, 5.088643170368978]","[4718706.374795365, 35.56898559746622, 0.07264041013707613, 48.55450121451343, 0.4316086523290753, -0.0017479395548801078, 5.091531070630859]",28.125,25.0,1800.0,4000.0,0.11588781362092593
"[1976302.0735541114, 70.99723687829994, 0.10662562122350812, 24.935490912381336, 0.18518546700805869, -0.017894258153470035, 2.9722670623039837]","[1978724.3356557603, 70.99723687829994, 0.10662562146157388, 25.002229704331008, 0.1975960431240595, -0.01912972816095656, 2.9727234079951343]",28.14453,25.0,1800.0,4000.0,0.11596832009640184
"[2111163.378056558, 42.51426712343621, 0.10804735101986888, 29.9988181722858, -0.4741801525207943, -0.04759538262579, 3.031429209380442]","[2109680.589504629, 42.51426712343621, 0.10804735083192955, 29.923812974483383, -0.48220290949242667, -0.04733361859904551, 3.031193855411746]",28.16406,25.0,1800.0,4000.0,0.11604882661904647
"[6300531.989606891, 27.832970270664603, 0.1162472001726674, 30.662841712513597, 0.6855860421171731, -0.012265705298160007, 5.747595566528392]","[6300195.368888704, 27.832970270664603, 0.11624720010673352, 30.63413078610572, 0.6821922803498173, -0.011659754295372636, 5.7477088618623995]",28.18359,25.0,1800.0,4000.0,0.1161293331888599
"[8665299.48778408, 70.99723687829994, 0.14705661955323368, 27.082285310531404, 0.3922944263158074, 0.018164301171359996, 6.286626395759158]","[8670029.781677146, 70.99723687829994, 0.1511947916929852, 27.070696723494127, 0.3907861720196704, 0.01703255868255566, 6.288207004177015]",28.20312,25.0,1800.0,4000.0,0.11620983980584215
"[3432425.375154709, 72.5979486027315, 0.06775835579018594, 52.79084724723751, -0.8199875927891579, -0.011166164004959988, 3.897923228472965]","[3435517.3781063817, 72.5979486027315, 0.06775835612123624, 52.88216987020106, -0.8182809361799273, -0.010856347425794654, 3.9000851471933764]",28.22266,25.0,1800.0,4000.0,0.11629038769205562
"[1674027.9896446862, 27.21928127950857, 0.2858478376290897, 9.533616634773967, -0.6540027106384415, -0.019680067817570007, 2.8014227223711754]","[1675386.1527326636, 27.21928127950857, 0.284314944537047, 9.543727156224511, -0.6511174752809687, -0.018838482163150715, 2.803140277097645]",28.24219,25.0,1800.0,4000.0,0.11637089440339972
"[5382541.662697858, 20.829643042330236, 0.0882466843195561, 44.10597594410691, 0.2364362176280603, -0.025990286284429936, 5.255516000812395]","[5380327.941317157, 20.829643042330236, 0.08824668420350663, 44.025601627255604, 0.2370456776083302, -0.02603214163116459, 5.254744190413924]",28.26172,25.0,1800.0,4000.0,0.11645140116191277
"[6860689.031202521, 20.829643042330236, 0.09763960867378224, 44.99831377274012, -0.04550827179318612, -0.019647257154229998, 5.379965786955789]","[6859752.905562737, 20.829643042330236, 0.09763960856076503, 44.955170818325705, -0.04822715610825917, -0.020456484415706654, 5.378641276271123]",28.28125,25.0,1800.0,4000.0,0.11653190796759473
"[2151692.1696001305, 36.370927965583945, 0.09642914820200414, 53.96638520778854, -1.5907176706573463, -0.0043557078977500135, 3.098749174626435]","[2155557.545082024, 36.370927965583945, 0.10051502101873583, 53.97584696950109, -1.6016375615586371, -0.005898790555924138, 3.1002553053677633]",28.30078,25.0,1800.0,4000.0,0.11661241482044561
"[1818660.083398699, 23.286077490589918, 0.07940515860374674, 31.41076528563338, -0.3571704539714231, -0.01484566469667998, 3.1743279415941377]","[1818341.463701453, 27.21928127950857, 0.07940515847661395, 31.326422165529678, -0.3423725539664571, -0.016891564146388524, 3.172995100501505]",28.32031,25.0,1800.0,4000.0,0.11669292172046553
"[4171813.152509877, 27.832970270664603, 0.08322435119296873, 49.10402192178996, 0.3939358071565972, -0.010627909401289996, 4.50801533864324]","[4167477.3913601288, 27.832970270664603, 0.08322435117292207, 49.164008588859176, 0.39489013539102785, -0.011276220623776964, 4.506188968290227]",28.33984,25.0,1800.0,4000.0,0.11677342866765446
"[4292568.01453637, 21.299270527843998, 0.08322435119296873, 52.185697259518435, 0.3782777809839334, -0.0013671392999799962, 4.387265857744729]","[4295652.709626587, 21.299270527843998, 0.08322435117292207, 52.16297304192083, 0.3723029154704976, -0.0001725448187266565, 4.388073161720874]",28.35938,25.0,1800.0,4000.0,0.1168539768842438
"[3309574.141359803, 36.370927965583945, 0.07264035677632222, 47.32728564691229, -0.25577273768615627, -0.020768995330599963, 3.7754835516073824]","[3311829.0720417835, 36.370927965583945, 0.07264035668784845, 47.239748037745066, -0.25631824005827636, -0.020335591658507242, 3.776049862940843]",28.37891,25.0,1800.0,4000.0,0.116934483925795
"[4165927.7981217983, 27.832970270664603, 0.09103161880213226, 32.885738303643585, 0.7169623204959468, -0.020612349103449994, 4.596682085487312]","[4169676.936154931, 27.832970270664603, 0.09103161871764086, 32.8489481838941, 0.7213644499017627, -0.022272841103154025, 4.596889393799797]",28.39844,25.0,1800.0,4000.0,0.11701499101451526
"[3384142.9523925125, 27.832970270664603, 0.13725393669639221, 30.21475054609708, 0.9216854521161011, -0.011456936468480002, 3.959682001655631]","[3387229.2621716596, 27.832970270664603, 0.13725393664465174, 30.165707611634858, 0.9258995575785901, -0.011550047761583226, 3.961057227931992]",28.41797,25.0,1800.0,4000.0,0.11709549815040461
"[4724399.6321252305, 27.832970270664603, 0.06812718709760934, 62.28677809307682, 0.9865083952359767, -0.012935336675329992, 4.616728981210853]","[4727413.39850192, 27.832970270664603, 0.0681271874758376, 62.35722688629107, 0.9803271830003136, -0.012943132381880058, 4.6174284680869455]",28.4375,25.0,1800.0,4000.0,0.11717600533346319
"[6256941.940061187, 70.99723687829994, 0.09299932484497603, 45.18445390072436, 0.0843849554415773, 0.011633138062959993, 5.387968294118767]","[6257838.542755075, 70.99723687829994, 0.09299932519317528, 45.25701783342376, 0.07496943004807363, 0.011708285135464767, 5.387608894868736]",28.45703,25.0,1800.0,4000.0,0.1172565125636909
"[2708450.0417348812, 84.86031982550938, 0.09642917541041954, 51.27347928124411, -1.4358345770749885, -0.01816839971962999, 3.8199005661931325]","[2709584.6392832096, 84.86031982550938, 0.09642917534855783, 51.28092193976362, -1.4513443653318365, -0.019326533971114203, 3.819877667602451]",28.47656,25.0,1800.0,4000.0,0.1173370198410878
"[1440825.75190403, 21.779486287708007, 0.24401157831701, 22.769012442521607, -0.8628829118817847, -0.05048058727021002, 2.6964388077718775]","[1444510.9351256369, 21.779486287708007, 0.24673470138986864, 22.771272553073832, -0.8637103287667877, -0.052207479023268506, 2.6976197723969215]",28.49609,25.0,1800.0,4000.0,0.11741752716565396
"[5458459.880300272, 20.829643042330236, 0.0833677015428693, 54.38488794768413, 0.8352037450059833, -0.02181501659156999, 4.8664471649421355]","[5463837.497288519, 20.829643042330236, 0.08336770192007614, 54.431658659516366, 0.8233490345153156, -0.02350547177621041, 4.867788349452391]",28.51562,25.0,1800.0,4000.0,0.11749803453738936
"[5262214.720977029, 35.56898559746622, 0.0833677015428693, 43.37893041635122, 0.8563481705348964, -1.1439631900049819e-06, 5.16674655771803]","[5260638.6254530875, 35.56898559746622, 0.08336770192007614, 43.4823792239652, 0.8477997782394747, -0.0024481119141048975, 5.165563969928839]",28.53516,25.0,1800.0,4000.0,0.11757858317874288
"[2197619.39088962, 70.99723687829994, 0.1419512489682732, 18.793227831380474, 0.3291790147594995, -0.020680872302250027, 3.243102996509363]","[2191311.888127921, 70.99723687829994, 0.14195124865422434, 18.75674294387855, 0.3282391727975297, -0.02035868001081632, 3.238267221770054]",28.55469,25.0,1800.0,4000.0,0.11765909064484106
"[2143036.905106912, 41.576870307825104, 0.09826022364094944, 30.948714200190956, -0.2988412598882845, -0.04156251851208, 3.0663444411795324]","[2138653.1873236746, 41.576870307825104, 0.09826022331628617, 30.935110283825743, -0.3038693413246654, -0.04029699955699519, 3.0643966465655206]",28.57422,25.0,1800.0,4000.0,0.11773959815810858
