Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[172748.6401123886, 21.299270527843998, 0.20862261278806807, 12.154927166046742, -0.8317779278063797, 0.008376006077580007, 0.9835695570513204]","[172866.3601082949, 21.299270527843998, 0.2055130039260994, 12.177985698027642, -0.8382480827632897, 0.008182348562219452, 0.9836465767832431]",22.67578,25.0,1800.0,4000.0,0.11087286344052548
"[195081.18927375376, 70.99723687829994, 0.20941445841100603, 11.369042570479902, -0.7453234849958973, -0.005723690651159998, 0.9964596548010737]","[195003.2397177792, 70.99723687829994, 0.2094144584360081, 11.410523127625233, -0.7523683375437383, -0.005516890128721814, 0.9962529202307536]",22.69531,25.0,1800.0,4000.0,0.11096838757487193
"[236994.69400213216, 86.77359018441845, 0.18301500172766244, 16.341943311317124, 0.7467346187046878, -0.013758163734230004, 1.0931311022446621]","[236887.8688398737, 86.77359018441845, 0.18301500172072904, 16.323332955517646, 0.7426211873108473, -0.01378671687858814, 1.0931000516724876]",22.71484,25.0,1800.0,4000.0,0.11106391176518601
"[361098.51978928596, 26.619123513162695, 0.22669006531091018, 13.835149499256318, 0.9688297607645928, 0.0014016917375100047, 1.354264574538198]","[361495.3828631333, 26.619123513162695, 0.2266900653048035, 13.80843927161905, 0.9701269430272546, 0.0016034456347159445, 1.3545987843266243]",22.73438,25.0,1800.0,4000.0,0.11115948492302652
"[457915.38765170355, 21.779486287708007, 0.1340551606305545, 15.174827785829887, 0.6612307212819184, 0.011302842832729997, 1.517434527011573]","[458180.1946048022, 21.779486287708007, 0.13405516064878842, 15.172891732582041, 0.6641336018468743, 0.01132129577341903, 1.5174160517926902]",22.75391,25.0,1800.0,4000.0,0.11125500922530457
"[345807.12884246086, 36.370927965583945, 0.07315229255407818, 22.055484207500484, 0.4350692380133024, 0.005527501580559994, 1.2787257447088358]","[345833.50670376275, 36.370927965583945, 0.07315229257589509, 22.06116875468466, 0.43473775641034673, 0.005339682316193973, 1.2785991008922273]",22.77344,25.0,1800.0,4000.0,0.11135053358355035
"[228360.30515605686, 21.299270527843998, 0.4746582814413537, 18.29491015104342, -1.0685579300968762, -0.0071175037242599964, 0.9550246436866453]","[228093.1038617728, 21.299270527843998, 0.47465828143650035, 18.32281316020322, -1.0714053871548674, -0.007104494173900251, 0.9548024678196341]",22.79297,25.0,1800.0,4000.0,0.11144605799776386
"[201950.23430646647, 21.299270527843998, 0.4823819898055486, 18.91654982143383, -1.1637353076762555, -0.00731865345241, 0.9441636240417242]","[201854.73913063438, 21.299270527843998, 0.4823819898007279, 18.91507549186833, -1.1655051341607257, -0.007249730265236529, 0.9443042578189508]",22.8125,25.0,1800.0,4000.0,0.11154158246794514
"[191013.17375127733, 29.102169111790477, 0.2626185621333524, 3.2773164874019187, 0.2715918011189254, -0.00010295943855999834, 0.9701630158506963]","[191125.04539212488, 29.102169111790477, 0.2695917282679049, 3.274858983700148, 0.2727336662480188, 6.305615417362187e-06, 0.970487085671442]",22.83203,25.0,1800.0,4000.0,0.11163710699409425
"[179675.50547701714, 21.779486287708007, 0.24999786221656622, 2.8981801264215017, 0.3042655269447722, -0.005029942034270002, 0.9852767060233704]","[179724.00569588735, 21.779486287708007, 0.25373508466698214, 2.898586075745035, 0.30591732405904914, -0.005067100791616833, 0.985545804875209]",22.85156,25.0,1800.0,4000.0,0.1117326315762112
"[156242.08431148235, 32.53418043238794, 0.8161338347614636, 0.1271259749877709, 0.06868477604971754, -0.005544518336859997, 0.8796984594233096]","[156576.70005200707, 32.53418043238794, 0.8161338347720051, 0.12646832128662355, 0.06786956857361612, -0.00593696056023475, 0.8801933918221428]",22.87109,25.0,1800.0,4000.0,0.111828156214296
"[217956.64803790682, 32.53418043238794, 0.6277436051636787, 11.103882993009673, -0.9806898220424844, 0.002244514890009999, 1.0449620891189662]","[218127.93950331426, 32.53418043238794, 0.6286260539185453, 11.126519737741894, -0.9831697753112454, 0.001662026520712338, 1.045306147319388]",22.89062,25.0,1800.0,4000.0,0.11192368090834874
"[215276.47380555375, 24.896886810585187, 0.623258340388817, 11.481876490586602, -1.0037027188115808, 0.001810715489919999, 1.0388281765084515]","[215386.27875758352, 24.896886810585187, 0.6241651627965359, 11.522770209150845, -1.0070948466616072, 0.0017576316883191688, 1.0388691041275548]",22.91016,25.0,1800.0,4000.0,0.1120192545701861
"[204330.97656815744, 21.299270527843998, 0.6149981412400005, 38.63748921597592, 2.9607410905398424, -0.004433461000729998, 1.0389318497838071]","[204483.15541434666, 21.299270527843998, 0.6149981412725107, 38.68388746836877, 2.9614906125538627, -0.004571512140792111, 1.0387418594635927]",22.92969,25.0,1800.0,4000.0,0.11211477937620343
"[321960.34531990456, 21.299270527843998, 0.6380127420078079, 28.444663696435317, 2.827201821322805, -0.016036883201939998, 1.3012665378635795]","[321724.1156268198, 21.299270527843998, 0.6310224506570462, 28.4704884665021, 2.8299508627547243, -0.016607726220654897, 1.3009153585360187]",22.94922,25.0,1800.0,4000.0,0.11221030423818874
"[335677.3514217004, 25.45821483364418, 0.19317260301176975, 17.842729778857088, 1.576012428986813, -0.00806970185093, 1.2813447574501708]","[335509.70365241345, 25.45821483364418, 0.19317260298186753, 17.857848714424225, 1.578834065940171, -0.008254876732114603, 1.2806350727684035]",22.96875,25.0,1800.0,4000.0,0.11230582915614207
"[237233.96908405866, 24.34793550567121, 0.11643814882087186, 11.688343313064731, 0.536299994315872, 0.00891576038827, 1.0485879592751377]","[237131.01050446686, 24.34793550567121, 0.11643814879821025, 11.67791007162345, 0.5329172557558122, 0.00917234935474928, 1.0480421979612042]",22.98828,25.0,1800.0,4000.0,0.11240135413006352
"[267103.6190377202, 21.299270527843998, 0.05708285614016717, 18.635271336411158, 0.07662838886781415, -2.0335335950000923e-05, 1.0969036938591086]","[267199.5639641965, 21.299270527843998, 0.057082856118538985, 18.595968069953788, 0.07570069501264935, 0.00015645581088983017, 1.0971565828212897]",23.00781,25.0,1800.0,4000.0,0.11249687915995302
"[232252.71327560133, 21.299270527843998, 0.07264013391308721, 15.812657945523927, -0.047983081938109115, -0.008620325989329995, 1.1257197440601208]","[232302.94928219626, 21.299270527843998, 0.07264013389270316, 15.780462825226738, -0.04384401767225607, -0.008600872819511985, 1.1260625964470665]",23.02734,25.0,1800.0,4000.0,0.1125924042458107
"[171942.27780298895, 21.299270527843998, 0.3887156537669185, 2.09605983475915, 0.05703036498558921, -0.01746196455676999, 0.9237813618376441]","[171602.34955002167, 21.299270527843998, 0.39875053639500224, 2.0840048602874077, 0.06045541519437122, -0.017292897811239057, 0.923767095875028]",23.04688,25.0,1800.0,4000.0,0.11268797829965385
"[145199.18270699636, 24.896886810585187, 0.6204433541854164, 0.5566054825773756, -0.0021236147027755867, -0.007042554951479996, 0.846395593898849]","[145155.16043649224, 24.896886810585187, 0.6208427237084504, 0.5537518529267689, -0.0023688174126437677, -0.006983018932856742, 0.8469261049601312]",23.06641,25.0,1800.0,4000.0,0.11278350349747654
"[149267.35904167572, 21.299270527843998, 0.5556898579357408, 2.5103049693311297, -0.21961018329708876, 0.011477168532880003, 0.8801447000234884]","[149421.9038913093, 21.299270527843998, 0.5540347396118864, 2.499705826381935, -0.21896572892116428, 0.011264323384086916, 0.880774084976552]",23.08594,25.0,1800.0,4000.0,0.11287902875126749
"[202515.30350960896, 36.370927965583945, 0.2821652355603015, 15.046958710247402, -1.4052756448266657, 0.006595780688399997, 1.0011593744580582]","[202627.38248423274, 36.370927965583945, 0.2821652356115753, 15.08151183779287, -1.4054711067725867, 0.006040780168746949, 1.0014196150488355]",23.10547,25.0,1800.0,4000.0,0.11297455406102666
"[230436.2082109698, 21.299270527843998, 0.2763947901291389, 13.056675418837752, -1.1547110620097407, -0.006636390396600001, 1.0458082880329926]","[230226.05199938384, 21.299270527843998, 0.2763947901787577, 13.097789595185759, -1.1575893656446126, -0.007255991137178271, 1.0456904608345137]",23.125,25.0,1800.0,4000.0,0.11307007942675418
"[296663.0888316189, 21.299270527843998, 0.6817393391472989, 43.68875049169448, 2.980515303025302, -0.008065787981389995, 1.2096062824435514]","[296172.2990406568, 21.299270527843998, 0.6799126394508104, 43.60816528186513, 2.973824879936049, -0.00845502138918518, 1.209143231506952]",23.14453,25.0,1800.0,4000.0,0.11316560484845001
"[398693.86614286713, 21.299270527843998, 0.7180210626265474, 33.39183244286184, 2.950889329136091, -0.009763322207889998, 1.4810120488319622]","[398593.02520492213, 21.299270527843998, 0.718178168901389, 33.352696734336455, 2.95022854416119, -0.009882043926559711, 1.4808827812022494]",23.16406,25.0,1800.0,4000.0,0.11326113032611422
"[330579.3309877038, 31.816834487148164, 0.6695919758121738, 21.909862938071136, 1.7197450233626823, -0.007724464417830002, 1.3770930816531297]","[330621.04253135365, 31.816834487148164, 0.6736324028938191, 21.934213654633176, 1.7241917416548054, -0.007801499976845724, 1.3771915996031774]",23.18359,25.0,1800.0,4000.0,0.1133566558597468
"[281378.8885742467, 22.772642910514097, 0.09539706585420542, 20.21083037209033, 0.3920577675478036, -0.00503536780357, 1.1993757793608506]","[281369.17388973903, 22.772642910514097, 0.09539706585694711, 20.25325059388007, 0.3936646993993413, -0.004945848783681066, 1.199488255194722]",23.20312,25.0,1800.0,4000.0,0.11345218144934786
"[270641.8019707028, 69.43181923688384, 0.06389881801134038, 26.173292206610682, 0.3292194145389439, 0.0002519346446200004, 1.0708612616149513]","[270481.3654964036, 69.43181923688384, 0.06389881801457836, 26.222337426372043, 0.33058670371248816, 0.0007248363657305319, 1.0707408476591174]",23.22266,25.0,1800.0,4000.0,0.11354775600719264
"[192024.6586963891, 21.299270527843998, 0.26555339931529737, 4.181084031092811, -0.08332595777473863, 0.003474634332240001, 0.9739379238548925]","[192038.0947985462, 21.299270527843998, 0.2655533993635771, 4.170863115286289, -0.08396333787283189, 0.0037995779931003933, 0.973979575832778]",23.24219,25.0,1800.0,4000.0,0.11364328170875927
"[173146.59077789893, 23.811088024719595, 0.27591449606404805, 4.174648714686816, -0.036726136591208075, -0.011766497944339994, 0.9475735827524251]","[173347.8984919271, 23.811088024719595, 0.2730352826807145, 4.171803663220077, -0.035811064030163285, -0.01137247282405201, 0.9477654080833792]",23.26172,25.0,1800.0,4000.0,0.11373880746629446
"[145040.7504926011, 21.299270527843998, 0.6164651152565344, 0.32680743446377614, -0.01108786867994349, -0.01881391385708, 0.8197711979739711]","[145177.5534622842, 21.299270527843998, 0.6189930935908297, 0.33228389176934403, -0.008844159915215182, -0.018365171572452318, 0.8202352166011125]",23.28125,25.0,1800.0,4000.0,0.11383433327979824
"[181510.3112306653, 21.299270527843998, 0.4366125882077122, 2.101209354973168, -0.2561592787206186, -0.010221781424630002, 0.9031563981893832]","[181408.37856891516, 21.299270527843998, 0.43680674964144717, 2.100585547320228, -0.25734195523911246, -0.01014515795973939, 0.9033237672694839]",23.30078,25.0,1800.0,4000.0,0.11392985914927059
"[213833.17124548132, 21.299270527843998, 0.36421558039033286, 7.915867327481292, -0.862338750692083, 0.0014947406328199965, 1.0327243608122145]","[213905.50627711887, 21.299270527843998, 0.36198773683422925, 7.917860533001903, -0.8639567455982782, 0.001126763126695959, 1.0325899617349865]",23.32031,25.0,1800.0,4000.0,0.11402538507471156
"[273822.76932984754, 22.772642910514097, 0.08538864952792591, 58.82385371913154, 2.9114867065711403, 0.01229506972482, 1.3711602583659686]","[274104.623857139, 22.772642910514097, 0.08538864959699533, 58.89884104040634, 2.916105268662437, 0.01161265779832691, 1.3714810087480152]",23.33984,25.0,1800.0,4000.0,0.11412091105612121
"[437039.51832436805, 56.80838267468058, 0.1408579706293302, 37.86227281689543, 2.6014083845547957, -0.01418059950064, 1.570116082168801]","[437248.57011845155, 56.80838267468058, 0.14085797068931175, 37.894745366236656, 2.6046254652444323, -0.01434892673604827, 1.5705697721870944]",23.35938,25.0,1800.0,4000.0,0.11421648600597545
"[327053.5346558958, 21.299270527843998, 0.3125028644806268, 12.54215201566362, 0.8218254859752934, -0.034475933422089995, 1.281477214878612]","[327211.8318256593, 21.299270527843998, 0.3100464861486907, 12.533138510866277, 0.8224873701485779, -0.03433062202965872, 1.2819148149776662]",23.37891,25.0,1800.0,4000.0,0.11431201209935117
"[204181.50802678216, 21.299270527843998, 0.2522901841247758, 6.972465852523101, -0.19177953970230888, -0.004428205929790003, 0.9825607843828036]","[204317.38877948181, 21.299270527843998, 0.25229018414997345, 6.97213372551259, -0.1920460683583171, -0.004503336850957112, 0.983090198034016]",23.39844,25.0,1800.0,4000.0,0.11440753824869566
"[248854.3058124328, 23.286077490589918, 0.31569089859249116, 22.4720464711041, 0.6356258014539007, 0.00786762978327999, 1.0721222249849585]","[248676.39864763236, 23.286077490589918, 0.31803216009225715, 22.541922130312752, 0.6398759856145434, 0.008218522445803135, 1.0722469886984995]",23.41797,25.0,1800.0,4000.0,0.11450306445400896
"[216198.99434970247, 34.78472525171508, 0.2986328358638266, 25.010588990557356, 1.0302978342344882, -0.0016629534614900114, 1.003492166366484]","[216086.17389347978, 34.78472525171508, 0.29863283588324513, 25.135651850625443, 1.0364138077976939, -0.0009002920492353797, 1.0032257730997558]",23.4375,25.0,1800.0,4000.0,0.11459859071529105
"[163322.84082067962, 21.299270527843998, 0.30824312128057385, 3.1201603323026026, 0.25239123030742255, -0.014098225349200003, 0.904234919768083]","[163064.99487973814, 21.299270527843998, 0.30824312129950127, 3.1361558202689874, 0.2538573541436685, -0.01358428578843471, 0.9041069562839444]",23.45703,25.0,1800.0,4000.0,0.11469411703254202
"[151536.57221570695, 21.299270527843998, 0.2748930678328356, 3.40751961256871, 0.07063703619262258, -0.008438361537569996, 0.8743425451939191]","[151344.07243568313, 21.299270527843998, 0.27489306785304246, 3.4237214722935105, 0.07092893773116576, -0.007916211275817864, 0.8740517608418095]",23.47656,25.0,1800.0,4000.0,0.11478964340576191
"[145470.6497558534, 36.370927965583945, 0.703557698599013, 1.3982088720469577, -0.2630229803470253, -0.0036801447525699987, 0.8579731871052135]","[145451.0369700898, 36.370927965583945, 0.702294656858524, 1.4026369931919929, -0.26376173954139864, -0.0036330970942675743, 0.8579174137401631]",23.49609,25.0,1800.0,4000.0,0.11488516983495067
"[207734.627472193, 26.032198621733905, 0.15928387534295715, 7.669578168561001, -0.2851998949604497, -0.00802555193939, 1.0731144813631852]","[207920.3665379483, 26.032198621733905, 0.15928387542493144, 7.701782836473173, -0.28820821183826645, -0.008473854269797758, 1.0734102921488702]",23.51562,25.0,1800.0,4000.0,0.1149806963201084
"[236057.54230756927, 26.032198621733905, 0.1995161566890607, 8.395100599690009, -0.02936682779198612, -0.012570511605420002, 1.124157972767526]","[236216.4672083683, 26.032198621733905, 0.19951615676383327, 8.41425861252379, -0.03173266861552131, -0.012436186087191313, 1.1243210571613589]",23.53516,25.0,1800.0,4000.0,0.11507627177396897
"[454344.24628873036, 62.10749797033549, 0.06699334487660491, 66.72128245813941, 2.8178491220227717, -0.0057546053434299966, 1.572738276583173]","[453986.8129342273, 62.10749797033549, 0.06699334485632301, 66.72419226339217, 2.8183177489303204, -0.005509092745130443, 1.5725629222829034]",23.55469,25.0,1800.0,4000.0,0.11517179837109338
"[563373.9001885795, 21.299270527843998, 0.08538866919213212, 50.810631913359366, 2.347500207815006, 0.0012775208733500146, 1.6894065930486661]","[563069.1011310217, 21.299270527843998, 0.0853886691727366, 50.84398598070887, 2.34849730609353, 0.001221292088338517, 1.688944718396902]",23.57422,25.0,1800.0,4000.0,0.11526732502418685
"[219145.94230736943, 34.01775705752766, 0.16063927080480236, 8.288053908400029, 0.4113005376238661, -0.007897607422199995, 1.138243212668882]","[219080.8601708487, 34.01775705752766, 0.16063927076462065, 8.270419826881152, 0.4093194387799835, -0.008042383924765223, 1.137714229602655]",23.59375,25.0,1800.0,4000.0,0.11536285173324942
"[169235.6716445723, 35.56898559746622, 0.35037935136997755, 2.2844475972707814, 0.02672037134167962, -0.015806062441, 0.8840947540553374]","[169041.87549124757, 35.56898559746622, 0.3435512250773626, 2.290913127842738, 0.027368274575762193, -0.0157660078319512, 0.8834784349725447]",23.61328,25.0,1800.0,4000.0,0.1154583784982811
"[243205.18555135725, 35.56898559746622, 0.4996628094495925, 24.494651045781666, -1.2530616351863748, -0.010061526146440002, 1.0087190169035594]","[243308.10137987736, 35.56898559746622, 0.49536495775550055, 24.527321555415476, -1.2524584269452237, -0.009364190416181145, 1.0084125164046374]",23.63281,25.0,1800.0,4000.0,0.11555390531928195
